latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.03794,121.65959,311.5,0.51,0.49,2020-01-06,1618,N,nominal,1.0NRT,292.9,2.2,N
-32.44561,123.5124,305.3,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,290.6,1.1,N
-32.03995,121.64728,309.4,0.51,0.49,2020-01-06,1618,N,nominal,1.0NRT,291.1,2.1,N
-32.44876,123.50698,312.8,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,291.2,1.1,N
-32.44965,123.51122,309.9,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,291.2,1.1,N
-32.04323,121.6405,302.5,0.51,0.49,2020-01-06,1618,N,nominal,1.0NRT,289.2,0.9,N
-32.04446,121.6459,306.1,0.51,0.49,2020-01-06,1618,N,nominal,1.0NRT,290,0.9,N
-32.45191,123.50158,313.3,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,291.5,1.2,N
-32.45281,123.50581,316.4,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,292,1.7,N
-32.4537,123.51005,315.7,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,291.4,1.7,N
-32.45774,123.50887,322.4,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.7,N
-32.45596,123.5004,303.1,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,290.5,1.2,N
-32.45685,123.50463,319.3,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,292,1.7,N
-32.4609,123.50346,307.2,0.4,0.44,2020-01-06,1618,N,nominal,1.0NRT,289.6,0.8,N
-32.3968,123.16,303.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,2.4,N
-31.62622,119.7633,367,0.33,0.55,2020-01-06,1618,N,high,1.0NRT,297.5,4.6,N
-32.39617,123.13647,323.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,2.1,N
-32.39998,123.15434,340.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294,2.4,N
-32.40092,123.15874,320.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,2.4,N
-31.62538,119.7598,314.4,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,291.7,4.6,N
-32.39903,123.14988,314.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.9,2.5,N
-31.63124,119.76154,350.5,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,293.9,3.4,N
-32.39746,123.12193,323.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,1.4,N
-32.39841,123.12634,328.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.1,2.5,N
-32.39935,123.13077,327.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294,2.5,N
-32.40029,123.13522,327.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.1,2.6,N
-32.40125,123.13969,325.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.9,2.6,N
-32.4022,123.14417,324.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.5,N
-32.4041,123.15309,327.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,1.6,N
-31.63038,119.75801,302.6,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,291.8,3.4,N
-32.39557,123.11305,312.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293,3.3,N
-32.39652,123.11749,308.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.4,N
-32.40315,123.14865,311,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.5,N
-32.40503,123.1575,302,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,290.7,1.6,N
-32.40597,123.16189,303.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.1,0.5,N
-31.63712,119.76335,322,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,293.7,2.1,N
-31.63799,119.76691,325.2,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,293.8,2.1,N
-32.39685,123.0984,328.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.5,5.2,N
-32.3978,123.10285,350.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.2,5.2,N
-32.39875,123.10732,340.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.4,3.3,N
-32.39969,123.11177,336.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.3,3.3,N
-32.40347,123.12952,328,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,2.5,N
-32.40442,123.13396,328.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.6,N
-32.40536,123.13844,323.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.6,2.6,N
-31.63885,119.77047,304.3,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.3,N
-31.64055,119.77747,303.4,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,291.8,0.9,N
-32.40064,123.1162,314.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.4,N
-32.40158,123.12065,307.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292,1.4,N
-32.40253,123.12508,314.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.4,2.5,N
-32.40632,123.14293,316.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,1.5,N
-32.40727,123.14738,304.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.4,1.5,N
-32.40915,123.15622,308.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.7,1.6,N
-32.41008,123.16063,303,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.8,0.5,N
-32.39906,123.08815,322.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.6,6.2,N
-32.40002,123.09264,348.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,6.2,N
-32.40098,123.09714,353.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.3,5.5,N
-32.40192,123.10159,342.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.4,5.5,N
-32.40287,123.10603,335.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.8,2.9,N
-32.40665,123.12382,329.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,2.7,N
-32.40759,123.12826,331,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294,2.7,N
-32.40854,123.13271,330.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294,2.7,N
-32.41043,123.14165,325,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,2.3,N
-32.41138,123.14611,322,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.1,2.3,N
-31.64042,119.75451,316,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,293.4,1.7,N
-31.64128,119.75806,309.5,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,293.5,1.7,N
-31.64214,119.76163,308.4,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.6,1.1,N
-32.40381,123.11047,317,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.5,2.9,N
-32.40476,123.11491,316.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.8,2.1,N
-32.4057,123.11936,308.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.6,2.1,N
-32.40948,123.13718,319,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,2.7,N
-32.41232,123.15054,303.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.5,N
-31.64544,119.75278,327.7,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,294.2,1.7,N
-31.6463,119.75632,326.2,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,294.4,1.7,N
-32.40129,123.07789,323.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.8,4.8,N
-32.40224,123.08238,348.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,4.8,N
-32.40319,123.08687,349.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,6.2,N
-32.40415,123.09138,355.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.8,6.2,N
-32.40511,123.09587,334.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.9,5.5,N
-32.40605,123.10032,340.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.8,5.5,N
-32.40699,123.10476,325.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.9,N
-32.40794,123.10921,328,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.1,2.9,N
-32.40888,123.11366,336.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.6,2.1,N
-32.40983,123.11812,321.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.1,N
-32.41077,123.12256,322.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293,2.7,N
-32.41172,123.12701,323.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.1,2.7,N
-32.41266,123.13147,328.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,2.7,N
-32.4136,123.13592,328.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.7,N
-32.41455,123.14039,324.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.1,2.3,N
-32.4155,123.14484,320.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.4,2.3,N
-32.41832,123.15815,323,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.1,2.3,N
-31.64288,119.7422,309.7,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.5,1.4,N
-31.64373,119.74573,310.9,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.7,2,N
-31.64459,119.74924,318.1,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.8,2,N
-31.64716,119.75986,315,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.6,1.1,N
-32.40034,123.07343,310.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,1.6,N
-32.41644,123.14929,317.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.1,1.5,N
-32.41738,123.15372,312.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.4,1.5,N
-32.41925,123.16258,318.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,2.3,N
-31.65132,119.75458,321.1,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,292.3,2.2,N
-32.40352,123.06769,342.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.7,4.8,N
-32.40447,123.07218,343,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.1,4.8,N
-32.40543,123.07664,338.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.6,4.1,N
-32.40638,123.08115,337.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.8,4.1,N
-32.40733,123.08564,344.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.3,4.7,N
-32.40829,123.09013,335.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.2,4.7,N
-32.41112,123.10351,321.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,1.9,N
-32.41207,123.10796,328.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.9,1.9,N
-32.41396,123.11687,322.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,1.7,N
-32.4149,123.12133,326,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,2.1,N
-32.41867,123.13913,331.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,3.2,N
-32.41961,123.14359,328.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293,3.2,N
-31.65217,119.75812,314.9,0.33,0.55,2020-01-06,1618,N,nominal,1.0NRT,291.8,1.1,N
-32.40924,123.09461,316.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.1,2.1,N
-32.41018,123.09907,316.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,2.1,N
-32.41301,123.11241,318.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.3,1.7,N
-32.41584,123.12579,305,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.9,2.1,N
-32.41679,123.13024,314.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,2.1,N
-32.41773,123.13467,318.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.6,2.1,N
-32.42056,123.14803,315.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.2,1.9,N
-32.42149,123.15247,309,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292,1.9,N
-32.42243,123.15691,310.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,1.3,N
-32.42337,123.16135,302.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,290.8,1.3,N
-32.40767,123.06647,334.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.5,4.8,N
-32.40862,123.07094,335.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.3,4.8,N
-32.40957,123.07543,327.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.7,4.1,N
-32.41052,123.07991,338.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.8,4.1,N
-32.41147,123.0844,338,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.4,4.7,N
-32.41242,123.08889,339.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.1,4.7,N
-32.41337,123.09337,330.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.3,2.1,N
-32.41431,123.09782,321.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,2.1,N
-32.41526,123.10227,321.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.6,1.9,N
-32.41903,123.1201,331.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.9,2.1,N
-32.41998,123.12457,323.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.1,N
-32.42091,123.12901,320.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293,2.1,N
-32.42186,123.13346,326.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.4,2.1,N
-32.42279,123.13789,333.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,3.2,N
-32.42373,123.14234,333,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,3.2,N
-32.42561,123.15122,327.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,1.9,N
-32.03186,121.35535,304.1,0.53,0.5,2020-01-06,1618,N,nominal,1.0NRT,293,0.9,N
-32.40672,123.06197,319,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,2.8,N
-32.4162,123.10673,310,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.2,1.9,N
-32.41714,123.11117,306.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292,1.7,N
-32.41809,123.11564,317,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.9,1.7,N
-32.42467,123.14677,320,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,1.9,N
-32.41181,123.06524,331.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.1,5.5,N
-32.41276,123.06973,338.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.2,5.5,N
-32.41371,123.07422,345.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.2,6.2,N
-32.41466,123.0787,343.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.3,6.2,N
-32.41562,123.08319,344.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.4,6.5,N
-32.41656,123.08768,346,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.9,6.5,N
-32.41751,123.09218,335.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.8,4.7,N
-32.41846,123.09665,336,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.5,4.7,N
-32.42411,123.12335,323.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,2.3,N
-32.42786,123.1411,324.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,1.9,N
-32.42879,123.14552,333.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.7,2.5,N
-32.42973,123.14998,328.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.6,2.5,N
-32.40896,123.05179,304.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.4,5.1,N
-32.40991,123.05627,319,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.1,4.3,N
-32.41086,123.06075,316.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.3,4.3,N
-32.4194,123.10109,315,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,2.5,N
-32.42034,123.10551,318.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.9,2.5,N
-32.42127,123.10995,306.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,1.5,N
-32.42222,123.1144,306.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.1,1.5,N
-32.42316,123.11887,315.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.6,2.3,N
-32.42505,123.12782,317.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.2,1.5,N
-32.42599,123.13227,311.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.7,1.5,N
-32.42693,123.13669,316.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.2,1.9,N
-32.43067,123.15443,306,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291,1,N
-32.43161,123.15886,305.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.5,1,N
-32.43254,123.1633,305,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.1,0.8,N
-32.41311,123.05057,350.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.4,5.1,N
-32.41406,123.05505,353.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298.5,4.3,N
-32.41501,123.05955,340.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.8,4.3,N
-32.41596,123.06404,347.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,5.5,N
-32.41691,123.06852,353.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298,5.5,N
-32.41786,123.07301,344.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.9,6.2,N
-32.41881,123.07751,349.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.2,6.2,N
-32.41976,123.082,351,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.9,6.5,N
-32.42071,123.08649,352.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.6,6.5,N
-32.42165,123.09097,346.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296,4.7,N
-32.4226,123.09543,343.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.7,4.7,N
-32.42354,123.09987,333.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.6,2.5,N
-32.42448,123.10432,332.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.1,2.5,N
-32.42635,123.11322,327,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,1.5,N
-32.42823,123.12214,331.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.5,2.3,N
-32.42918,123.12663,323.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.5,N
-32.43291,123.14428,321.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.4,2.5,N
-32.42542,123.10876,318.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.3,1.5,N
-32.42729,123.11767,318.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.8,2.3,N
-32.43012,123.13107,307.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.5,N
-32.43105,123.13546,313.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.2,1.9,N
-32.43198,123.13987,314.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.9,N
-32.43384,123.1487,316.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,2.5,N
-32.43478,123.15314,308.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.1,1,N
-32.43571,123.1576,310.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.5,1,N
-32.43665,123.16206,305.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.5,0.8,N
-32.43759,123.1665,308.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.7,0.8,N
-32.41538,123.04046,340.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.8,7.8,N
-32.41632,123.04489,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,301.2,14.7,N
-32.41726,123.04935,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,301.8,14.7,N
-32.41821,123.05385,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,300.4,11.4,N
-32.41916,123.05834,356.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298.9,11.4,N
-32.42011,123.06282,352.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298.3,6.4,N
-32.42106,123.06733,337.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.7,6.4,N
-32.422,123.07178,352.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298.3,6.8,N
-32.42295,123.07626,348.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.3,6.8,N
-32.4239,123.08076,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,298.4,7.9,N
-32.42484,123.08521,353.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,7.9,N
-32.42578,123.08969,347.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.9,7.4,N
-32.42673,123.09418,352.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.2,7.4,N
-32.42767,123.09863,350,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.6,6,N
-32.42861,123.1031,332.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.7,6,N
-32.42955,123.10756,347.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.2,6.2,N
-32.43049,123.11201,339,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.7,6.2,N
-32.43143,123.11646,329.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.8,3,N
-32.43237,123.1209,324,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.9,3,N
-32.4333,123.12537,321.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.5,1.9,N
-32.43424,123.12981,309.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.9,N
-32.43517,123.13424,311.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.7,1,N
-32.4361,123.13863,304.2,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.4,1,N
-32.43703,123.14304,304.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.3,1,N
-32.43795,123.14744,310.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.4,1,N
-32.43889,123.15188,312.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.7,1,N
-32.43983,123.15633,305.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.2,1,N
-32.44077,123.1608,304.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.6,1.2,N
-32.41953,123.03925,355.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.2,7.8,N
-32.42047,123.04369,335.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.3,14.7,N
-32.42141,123.04814,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,303.7,14.7,N
-32.42236,123.05265,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,302.4,11.4,N
-32.42331,123.05714,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,301,11.4,N
-32.42426,123.06162,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,300.4,6.4,N
-32.4252,123.0661,320.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.9,6.4,N
-32.42614,123.07056,339.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.1,6.8,N
-32.42709,123.07502,354.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,298,6.8,N
-32.42803,123.07949,347.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297,7.9,N
-32.42897,123.08395,352.9,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.8,7.9,N
-32.42991,123.08842,347.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.1,7.4,N
-32.43085,123.09289,367,0.42,0.45,2020-01-06,1618,N,high,1.0NRT,298.4,7.4,N
-32.43179,123.09736,352.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297,6,N
-32.43274,123.10184,342.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,295.8,6,N
-32.43368,123.10632,356.6,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,297.6,6.2,N
-32.43462,123.11076,348.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,296.7,6.2,N
-32.43555,123.11523,336.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,294.4,3,N
-32.43649,123.11967,326.3,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,293.2,3,N
-32.43743,123.12413,320.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.3,1.9,N
-32.43836,123.12855,328.7,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.7,1.9,N
-32.43929,123.13297,318,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,292.1,1,N
-32.44022,123.13738,301.5,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.1,1,N
-32.44207,123.14619,303.8,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.2,1,N
-32.443,123.15062,310.4,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.5,1,N
-32.44395,123.15508,308,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,291.2,1,N
-32.42556,123.04695,357.1,0.42,0.45,2020-01-06,1618,N,nominal,1.0NRT,309.4,12.8,N
